time,x,y,z,side
1757572955780,0.944151,1.49241,-0.100627,LEFT
1757572955780,1.55725,1.67304,-0.0798297,LEFT
1757572955780,2.35962,1.85885,-0.103891,LEFT
1757572955780,-0.0672035,-1.2777,-0.0546217,RIGHT
1757572955780,0.921247,-1.14645,-0.0738622,RIGHT
1757572955780,1.75615,-1.025,-0.0700042,RIGHT
1757572955780,2.76713,-0.916738,-0.0496075,RIGHT
1757572955880,0.165427,1.4053,-0.0897382,LEFT
1757572955880,0.880763,1.4807,-0.116002,LEFT
1757572955880,1.47739,1.64702,-0.0928459,LEFT
1757572955880,2.28373,1.84731,-0.100595,LEFT
1757572955880,-0.119779,-1.27465,-0.0685763,RIGHT
1757572955880,0.874148,-1.19208,-0.0868498,RIGHT
1757572955880,1.68175,-1.03277,-0.0576836,RIGHT
1757572955880,2.71299,-0.921878,-0.052502,RIGHT
1757572955982,0.095304,1.36553,-0.115517,LEFT
1757572955982,0.791355,1.45607,-0.110833,LEFT
1757572955982,1.45828,1.66019,-0.109337,LEFT
1757572955982,2.22788,1.8426,-0.0997114,LEFT
1757572955982,-0.196108,-1.26461,-0.0638269,RIGHT
1757572955982,0.7948,-1.15694,-0.0802911,RIGHT
1757572955982,1.64024,-1.03902,-0.0613559,RIGHT
1757572955982,2.61436,-0.934138,-0.0456463,RIGHT
1757572956082,0.00842543,1.37543,-0.109838,LEFT
1757572956082,0.742464,1.45905,-0.110069,LEFT
1757572956082,2.13769,1.83801,-0.0971457,LEFT
1757572956082,2.86778,1.87445,-0.11862,LEFT
1757572956082,-0.251779,-1.30351,-0.062248,RIGHT
1757572956082,0.729431,-1.17205,-0.0646842,RIGHT
1757572956082,1.5687,-1.06946,-0.0721535,RIGHT
1757572956082,2.55255,-0.952247,-0.04863,RIGHT
1757572956185,-0.0845112,1.36848,-0.124055,LEFT
1757572956185,1.25019,1.63001,-0.111543,LEFT
1757572956185,2.05211,1.83376,-0.0934567,LEFT
1757572956185,2.77712,1.87887,-0.169768,LEFT
1757572956185,0.610779,-1.17308,-0.0628482,RIGHT
1757572956185,0.655495,1.45004,-0.103227,RIGHT
1757572956185,1.48659,-1.06302,-0.075396,RIGHT
1757572956185,2.44516,-0.938411,-0.0813405,RIGHT
1757572956284,-0.158181,1.3724,-0.0997863,LEFT
1757572956284,1.16159,1.63126,-0.10637,LEFT
1757572956284,1.96699,1.82995,-0.0941071,LEFT
1757572956284,2.67974,1.87665,-0.111681,LEFT
1757572956284,0.524367,-1.19236,-0.0558827,RIGHT
1757572956284,0.550469,1.43831,-0.104856,RIGHT
1757572956284,1.39232,-1.05981,-0.0794076,RIGHT
1757572956284,2.36193,-0.948031,-0.0823019,RIGHT
1757572956384,-0.238575,1.35053,-0.0826205,LEFT
1757572956384,1.07316,1.63368,-0.121618,LEFT
1757572956384,1.88087,1.79379,-0.10917,LEFT
1757572956384,2.59293,1.86495,-0.110249,LEFT
1757572956384,0.45735,-1.20974,-0.0498009,RIGHT
1757572956384,0.462041,1.42537,-0.104895,RIGHT
1757572956384,1.32498,-1.10172,-0.0941973,RIGHT
1757572956384,2.29004,-0.949813,-0.080499,RIGHT
1757572956486,-0.343547,1.33716,-0.0991404,LEFT
1757572956486,1.02171,1.58757,-0.0974405,LEFT
1757572956486,1.82173,1.81717,-0.110807,LEFT
1757572956486,2.5101,1.84988,-0.107396,LEFT
1757572956486,0.366052,-1.24428,-0.0257563,RIGHT
1757572956486,0.397455,1.4298,-0.10763,RIGHT
1757572956486,1.21966,-1.0681,-0.0848063,RIGHT
1757572956486,2.19998,-0.952504,-0.080665,RIGHT
1757572956587,-0.414106,1.32662,-0.0876805,LEFT
1757572956587,0.927127,1.61541,-0.101017,LEFT
1757572956587,2.13517,-0.956586,-0.0827941,LEFT
1757572956587,2.4492,1.84635,-0.105271,LEFT
1757572956587,0.280903,-1.22842,-0.0378911,RIGHT
1757572956587,0.303284,1.39461,-0.112195,RIGHT
1757572956587,1.13406,-1.09945,-0.112434,RIGHT
1757572956587,3.15805,-1.00845,-0.112418,RIGHT
1757572956687,-0.459256,1.33848,-0.0920406,LEFT
1757572956687,0.839336,1.61959,-0.116005,LEFT
1757572956687,2.06656,-0.995749,-0.07296,LEFT
1757572956687,2.37153,1.84778,-0.10477,LEFT
1757572956687,0.214794,-1.24663,-0.0557811,RIGHT
1757572956687,0.228049,1.42752,-0.0983143,RIGHT
1757572956687,1.06868,-1.09676,-0.070813,RIGHT
1757572956687,3.05605,-1.02415,-0.11344,RIGHT
1757572956788,-0.548909,1.30279,-0.0857784,LEFT
1757572956788,0.755139,1.56327,-0.115034,LEFT
1757572956788,1.56952,1.76495,-0.122639,LEFT
1757572956788,2.27321,1.84416,-0.101511,LEFT
1757572956788,0.130865,-1.26322,-0.0567775,RIGHT
1757572956788,0.14792,1.40746,-0.0936712,RIGHT
1757572956788,1.00409,-1.11307,-0.0864625,RIGHT
1757572956788,1.99814,-0.998194,-0.10945,RIGHT
1757572956890,-0.647949,1.34517,-0.0384906,LEFT
1757572956890,0.678266,1.57315,-0.123065,LEFT
1757572956890,1.48131,1.76022,-0.078138,LEFT
1757572956890,2.23374,1.84444,-0.0977663,LEFT
1757572956890,0.0352046,-1.25714,-0.0351409,RIGHT
1757572956890,0.0639899,1.4115,-0.0893026,RIGHT
1757572956890,0.891323,-1.08578,-0.0658146,RIGHT
1757572956890,1.91453,-0.997407,-0.122893,RIGHT
1757572956990,-0.00924186,1.40748,-0.0846705,LEFT
1757572956990,0.633787,1.55956,-0.107612,LEFT
1757572956990,1.39014,1.76918,-0.0756596,LEFT
1757572956990,2.13007,1.82916,-0.0985784,LEFT
1757572956990,-0.0291041,-1.27396,-0.0392428,RIGHT
1757572956990,0.855256,-1.09854,-0.0858452,RIGHT
1757572956990,1.84036,-1.01399,-0.102609,RIGHT
1757572956990,2.84846,-1.03912,-0.103126,RIGHT
1757572957091,-0.0828264,1.4168,-0.0859407,LEFT
1757572957091,0.554914,1.55577,-0.105191,LEFT
1757572957091,1.34885,1.75971,-0.0961397,LEFT
1757572957091,2.06547,1.81873,-0.0952041,LEFT
1757572957091,-0.101509,-1.24115,-0.064329,RIGHT
1757572957091,0.792228,-1.13671,-0.0656976,RIGHT
1757572957091,1.74072,-1.02355,-0.125099,RIGHT
1757572957091,2.74956,-1.06542,-0.100935,RIGHT
1757572957192,-0.16194,1.35826,-0.101749,LEFT
1757572957192,0.46757,1.56772,-0.101683,LEFT
1757572957192,1.27895,1.75165,-0.121634,LEFT
1757572957192,1.96366,1.78769,-0.0911648,LEFT
1757572957192,-0.181088,-1.25565,-0.0605434,RIGHT
1757572957192,0.692182,-1.12334,-0.06724,RIGHT
1757572957192,1.6576,-1.01451,-0.115704,RIGHT
1757572957192,2.67174,-1.05088,-0.0996784,RIGHT
1757572957293,-1.49989,-0.359647,0.0928205,LEFT
1757572957293,0.393258,1.56291,-0.0824444,LEFT
1757572957293,1.16576,1.74376,-0.0989327,LEFT
1757572957293,1.91891,1.76338,-0.130713,LEFT
1757572957293,-0.235885,-1.24143,-0.0598906,RIGHT
1757572957293,-0.235851,1.34941,-0.0943463,RIGHT
1757572957293,0.60249,-1.1494,-0.0705349,RIGHT
1757572957293,1.60082,-1.02693,-0.0971892,RIGHT
1757572957392,-0.303752,1.35227,-0.0833197,LEFT
1757572957392,0.32598,1.53799,-0.0852408,LEFT
1757572957392,1.11509,1.75142,-0.0806682,LEFT
1757572957392,1.83481,1.80243,-0.123611,LEFT
1757572957392,-0.335481,-1.32081,0.0458608,RIGHT
1757572957392,0.529748,-1.15722,-0.0980692,RIGHT
1757572957392,1.53402,-1.03875,-0.0710899,RIGHT
1757572957392,2.51812,-1.06594,-0.0948197,RIGHT
1757572957493,0.252361,1.53592,-0.0854507,LEFT
1757572957493,1.05132,1.75176,-0.0825263,LEFT
1757572957493,1.75201,1.79699,-0.133397,LEFT
1757572957493,2.96831,1.74061,-0.118815,LEFT
1757572957493,-0.399438,1.33936,-0.106777,RIGHT
1757572957493,0.457639,-1.16169,-0.0626368,RIGHT
1757572957493,1.48992,-1.07027,-0.213165,RIGHT
1757572957493,2.4817,-1.1015,-0.0915441,RIGHT
1757572957594,0.170297,1.50336,-0.105867,LEFT
1757572957594,0.961635,1.68894,-0.112485,LEFT
1757572957594,1.6635,1.75135,-0.126349,LEFT
1757572957594,2.88683,1.73549,-0.17041,LEFT
1757572957594,-0.445685,1.32493,-0.0981146,RIGHT
1757572957594,0.361725,-1.19052,-0.0895127,RIGHT
1757572957594,1.39155,-1.04695,-0.0677992,RIGHT
1757572957594,2.36311,-1.09896,-0.0839887,RIGHT
1757572957695,0.108876,1.48516,-0.108743,LEFT
1757572957695,0.871334,1.68264,-0.0966237,LEFT
1757572957695,1.62902,1.7687,-0.0793381,LEFT
1757572957695,2.82495,1.72628,-0.170281,LEFT
1757572957695,-0.500857,1.33435,-0.0953641,RIGHT
1757572957695,0.310079,-1.17947,-0.0590559,RIGHT
1757572957695,1.33705,-1.05983,-0.0910623,RIGHT
1757572957695,2.27686,-1.09824,-0.0852156,RIGHT
1757572957797,0.0293278,1.47133,-0.0992031,LEFT
1757572957797,0.825321,1.66087,-0.230316,LEFT
1757572957797,1.54399,1.77831,-0.0870212,LEFT
1757572957797,-0.560183,1.30593,-0.0994487,RIGHT
1757572957797,0.236379,-1.22242,-0.0490873,RIGHT
1757572957797,2.2408,-1.10834,-0.0899788,RIGHT
1757572957901,-0.039379,1.45963,-0.0802615,LEFT
1757572957901,1.17165,-1.05539,-0.0667388,LEFT
1757572957901,-0.655861,1.35668,-0.0173722,RIGHT
1757572957901,0.148485,-1.18636,-0.0467667,RIGHT
1757572958007,-0.111974,1.46984,-0.0800936,LEFT
1757572958007,2.59316,1.7064,-0.00191742,LEFT
1757572958007,0.0607408,-1.23118,-0.0480396,RIGHT
1757572958007,3.04732,-1.34272,-0.054161,RIGHT
1757572958103,-0.207095,1.4877,-0.0805018,LEFT
1757572958103,0.590322,1.64878,-0.0900023,LEFT
1757572958103,1.25235,1.69893,-0.0616043,LEFT
1757572958103,-0.0316647,-1.23669,-0.0798605,RIGHT
1757572958103,0.981363,-1.11144,-0.0584615,RIGHT
1757572958103,1.95892,-1.15388,-0.0935684,RIGHT
1757572958205,-0.300904,1.46311,-0.109264,LEFT
1757572958205,0.497353,1.65228,-0.0911882,LEFT
1757572958205,-0.116119,-1.27728,-0.0866784,RIGHT
1757572958205,0.893841,-1.15821,-0.0843529,RIGHT
1757572958302,-0.394833,1.46211,-0.102788,LEFT
1757572958302,0.411544,1.65266,-0.0914731,LEFT
1757572958302,1.11891,1.66627,-0.0672526,LEFT
1757572958302,2.29595,1.66382,-0.0472363,LEFT
1757572958302,-0.182753,-1.204,-0.0877731,RIGHT
1757572958302,0.793752,-1.13676,-0.0608588,RIGHT
1757572958302,1.75996,-1.14749,-0.0659263,RIGHT
1757572958302,2.74836,-1.3305,-0.105413,RIGHT
1757572958401,-0.469231,1.41884,-0.109846,LEFT
1757572958401,0.331177,1.62286,-0.0902,LEFT
1757572958401,1.03249,1.66628,-0.0615801,LEFT
1757572958401,-0.299175,-1.26188,0.0380545,RIGHT
1757572958401,0.704657,-1.14986,-0.0534775,RIGHT
1757572958401,1.70775,-1.18726,-0.0702589,RIGHT
1757572958502,0.229238,1.64178,-0.072211,LEFT
1757572958502,0.934694,1.65737,-0.213882,LEFT
1757572958502,2.14164,1.64434,-0.047169,LEFT
1757572958502,3.00128,1.73214,-0.119633,LEFT
1757572958502,-0.554879,1.42223,-0.103117,RIGHT
1757572958502,0.605596,-1.14012,-0.0607428,RIGHT
1757572958502,1.65145,-1.16027,-0.0708112,RIGHT
1757572958502,2.56496,-1.36648,-0.04836,RIGHT
1757572958604,0.144208,1.63,-0.0814612,LEFT
1757572958604,0.850712,1.69252,-0.231034,LEFT
1757572958604,2.03424,1.63767,-0.0713451,LEFT
1757572958604,-0.639098,1.42629,-0.097723,RIGHT
1757572958604,0.516512,-1.17055,-0.0453838,RIGHT
1757572958604,2.50319,-1.38611,-0.0494562,RIGHT
1757572958704,0.0506253,1.58399,-0.104525,LEFT
1757572958704,0.746187,1.69902,-0.0820673,LEFT
1757572958704,1.95498,1.63743,-0.0877274,LEFT
1757572958704,2.78074,1.72314,-0.112762,LEFT
1757572958704,-1.17325,-0.154508,0.119392,RIGHT
1757572958704,0.425782,-1.17709,-0.0605745,RIGHT
1757572958704,1.44759,-1.21991,-0.0686348,RIGHT
1757572958704,2.38349,-1.36329,-0.0458385,RIGHT
1757572958804,-0.0319648,1.62379,-0.1049,LEFT
1757572958804,0.679291,1.64747,-0.0717078,LEFT
1757572958804,1.89205,1.63824,-0.0828966,LEFT
1757572958804,0.336772,-1.15534,-0.0853257,RIGHT
1757572958804,1.36135,-1.2021,-0.0856945,RIGHT
1757572958804,2.32466,-1.38015,-0.0470513,RIGHT
1757572958904,-0.130137,1.55999,-0.113242,LEFT
1757572958904,0.586294,1.65268,-0.122308,LEFT
1757572958904,2.63915,1.70896,-0.109523,LEFT
1757572958904,0.24097,-1.16624,-0.0910271,RIGHT
1757572958904,1.28869,-1.23339,-0.0708572,RIGHT
1757572958904,2.24546,-1.40309,-0.109378,RIGHT
1757572959005,-0.22795,1.60413,-0.110902,LEFT
1757572959005,0.496702,1.65953,-0.113977,LEFT
1757572959005,1.66785,1.58455,-0.0780024,LEFT
1757572959005,0.148941,-1.22141,-0.084137,RIGHT
1757572959005,1.15635,-1.2346,-0.0876286,RIGHT
1757572959005,2.16629,-1.41347,-0.111437,RIGHT
1757572959105,-0.329028,1.57683,-0.096749,LEFT
1757572959105,0.391785,1.68918,-0.123241,LEFT
1757572959105,1.56719,1.62797,-0.121385,LEFT
1757572959105,0.0675183,-1.18053,-0.086882,RIGHT
1757572959105,1.07263,-1.26224,-0.0715712,RIGHT
1757572959105,2.0497,-1.37862,-0.129243,RIGHT
1757572959208,-0.417435,1.56303,-0.0863082,LEFT
1757572959208,0.295968,1.64323,-0.113313,LEFT
1757572959208,1.46514,1.63704,-0.115579,LEFT
1757572959208,-0.0404389,-1.191,-0.0911717,RIGHT
1757572959208,1.00253,-1.21718,-0.0936842,RIGHT
1757572959208,1.94641,-1.3825,-0.123297,RIGHT
1757572959308,-0.533592,1.55903,-0.102307,LEFT
1757572959308,0.195577,1.61303,-0.0852562,LEFT
1757572959308,1.35877,1.58142,-0.110503,LEFT
1757572959308,2.2336,1.71783,-0.0981752,LEFT
1757572959308,-0.111207,-1.18071,-0.079386,RIGHT
1757572959308,0.908458,-1.24298,-0.102813,RIGHT
1757572959308,1.85668,-1.38986,-0.0793909,RIGHT
1757572959308,3.14397,-1.2654,-0.170591,RIGHT
1757572959408,-0.625903,1.55547,-0.0948536,LEFT
1757572959408,0.0964837,1.6352,-0.0782822,LEFT
1757572959408,1.26003,1.62024,-0.102762,LEFT
1757572959408,2.9368,1.75052,-0.118989,LEFT
1757572959408,-0.186667,-1.20346,-0.0863602,RIGHT
1757572959408,0.800285,-1.27685,-0.0671408,RIGHT
1757572959408,1.77406,-1.41018,-0.0771859,RIGHT
1757572959408,2.13901,1.68311,-0.0941842,RIGHT
1757572959509,-0.693185,1.56968,-0.0977632,LEFT
1757572959509,0.00186191,1.63186,-0.102132,LEFT
1757572959509,1.16688,1.57846,-0.100108,LEFT
1757572959509,2.79552,1.74432,-0.112326,LEFT
1757572959509,-0.284192,-1.27231,0.0302645,RIGHT
1757572959509,0.727444,-1.29375,-0.0746953,RIGHT
1757572959509,1.66236,-1.38098,-0.0897992,RIGHT
1757572959509,2.04254,1.69027,-0.0924946,RIGHT
1757572959609,-0.0937163,1.58505,-0.103256,LEFT
1757572959609,1.94569,1.67914,-0.130804,LEFT
1757572959609,2.70611,1.7342,-0.109938,LEFT
1757572959609,0.625867,-1.2627,-0.0786974,RIGHT
1757572959609,1.59212,-1.40714,-0.102177,RIGHT
1757572959609,2.8561,-1.2671,-0.107698,RIGHT
1757572959710,-0.169376,1.58878,-0.10211,LEFT
1757572959710,0.987249,1.56115,-0.0954064,LEFT
1757572959710,2.6075,1.73538,-0.10835,LEFT
1757572959710,0.534203,-1.25918,-0.0751337,RIGHT
1757572959710,1.53132,-1.41772,-0.105137,RIGHT
1757572959710,1.85124,1.68883,-0.128441,RIGHT
1757572959812,-0.256496,1.56554,-0.112519,LEFT
1757572959812,0.916204,1.55773,-0.110558,LEFT
1757572959812,2.55835,1.74734,-0.108672,LEFT
1757572959812,0.454329,-1.25926,-0.059734,RIGHT
1757572959812,1.44022,-1.43145,-0.121813,RIGHT
1757572959812,1.76854,1.70057,-0.087895,RIGHT
1757572959913,-0.346352,1.56979,-0.0968694,LEFT
1757572959913,0.852523,1.58875,-0.0876636,LEFT
1757572959913,2.44586,1.73445,-0.104519,LEFT
1757572959913,0.377369,-1.28312,-0.080377,RIGHT
1757572959913,1.32826,-1.42407,-0.0595248,RIGHT
1757572959913,1.66208,1.66904,-0.0819348,RIGHT
1757572960015,-0.444121,1.55314,-0.0743357,LEFT
1757572960015,0.746068,1.57788,-0.0888168,LEFT
1757572960015,2.36207,1.73289,-0.100603,LEFT
1757572960015,0.291002,-1.30097,-0.0568309,RIGHT
1757572960015,1.23217,-1.42869,-0.195995,RIGHT
1757572960015,1.59525,1.65945,-0.0779703,RIGHT
1757572960115,-0.536095,1.54021,-0.103268,LEFT
1757572960115,0.659878,1.56181,-0.0864157,LEFT
1757572960115,1.52213,1.66411,-0.0767904,LEFT
1757572960115,2.26104,1.69269,-0.0966119,LEFT
1757572960115,-1.19839,-0.130064,0.118764,RIGHT
1757572960115,0.197062,-1.27271,-0.0680135,RIGHT
1757572960115,1.17754,-1.43562,-0.0760078,RIGHT
1757572960115,2.44974,-1.28981,-0.0462492,RIGHT
1757572960216,-0.621347,1.55078,-0.115664,LEFT
1757572960216,0.581143,1.55923,-0.0771623,LEFT
1757572960216,2.17744,1.71041,-0.0965056,LEFT
1757572960216,0.107261,-1.30208,-0.0676905,RIGHT
1757572960216,1.08443,-1.43861,-0.0810598,RIGHT
1757572960216,1.42711,1.64718,-0.0921951,RIGHT
1757572960320,-0.671524,1.57236,-0.0978142,LEFT
1757572960320,0.489456,1.53288,-0.101366,LEFT
1757572960320,2.08853,1.70108,-0.0917921,LEFT
1757572960320,3.27582,-1.01271,-0.118536,LEFT
1757572960320,0.00954473,-1.31691,-0.0671944,RIGHT
1757572960320,1.01238,-1.47006,-0.0894536,RIGHT
1757572960320,1.32909,1.64694,-0.11064,RIGHT
1757572960320,2.26356,-1.3058,-0.0800607,RIGHT
1757572960419,0.41506,1.54331,-0.106491,LEFT
1757572960419,1.26702,1.63779,-0.109963,LEFT
1757572960419,1.9905,1.66264,-0.0832696,LEFT
1757572960419,-0.0532635,-1.34959,-0.0572821,RIGHT
1757572960419,0.929307,-1.46739,-0.090476,RIGHT
1757572960419,2.19569,-1.34335,-0.0853452,RIGHT
1757572960517,0.309286,1.53959,-0.121631,LEFT
1757572960517,1.15126,1.63023,-0.107766,LEFT
1757572960517,1.9329,1.69731,-0.0873151,LEFT
1757572960517,-0.139231,-1.28666,-0.0574529,RIGHT
1757572960517,0.813737,-1.45393,-0.0793938,RIGHT
1757572960517,2.12424,-1.30991,0.0434385,RIGHT
1757572960618,0.232159,1.48763,-0.106518,LEFT
1757572960618,1.06596,1.64206,-0.102191,LEFT
1757572960618,1.84127,1.69232,-0.0801325,LEFT
1757572960618,2.97495,1.69005,-0.0619605,LEFT
1757572960618,-0.225869,-1.3359,-0.0561185,RIGHT
1757572960618,0.723332,-1.46387,-0.0734216,RIGHT
1757572960618,1.9672,-1.32258,-0.0809748,RIGHT
1757572960618,2.99019,-1.05483,-0.113354,RIGHT
1757572960718,0.135015,1.47837,-0.101103,LEFT
1757572960718,0.963955,1.61751,-0.0953158,LEFT
1757572960718,1.74955,1.66265,-0.0819438,LEFT
1757572960718,2.86716,1.63195,-0.111552,LEFT
1757572960718,-0.324141,-1.36361,0.0552155,RIGHT
1757572960718,0.644794,-1.47624,-0.0969538,RIGHT
1757572960718,1.91289,-1.33349,-0.0771986,RIGHT
1757572960718,2.91664,-1.03605,-0.105804,RIGHT
1757572960819,0.0506233,1.47274,-0.0988903,LEFT
1757572960819,1.66041,1.64945,-0.0807437,LEFT
1757572960819,2.8154,1.65589,-0.114543,LEFT
1757572960819,0.539533,-1.48529,-0.102829,RIGHT
1757572960819,0.875327,1.609,-0.119193,RIGHT
1757572960819,1.82373,-1.36445,-0.0948136,RIGHT
1757572960921,-0.0319859,1.46791,-0.0939801,LEFT
1757572960921,1.61701,1.63867,-0.101389,LEFT
1757572960921,2.72229,1.63283,-0.107849,LEFT
1757572960921,0.473685,-1.53926,-0.108189,RIGHT
1757572960921,0.821336,1.59877,-0.0816204,RIGHT
1757572960921,1.7369,-1.36408,-0.0931834,RIGHT
1757572961021,-0.115771,1.47082,-0.101706,LEFT
1757572961021,1.51758,1.61962,-0.0966979,LEFT
1757572961021,2.64162,1.60098,-0.104565,LEFT
1757572961021,0.363615,-1.54513,-0.105172,RIGHT
1757572961021,0.727312,1.57857,-0.0852552,RIGHT
1757572961021,1.63494,-1.36226,-0.103708,RIGHT
1757572961123,-0.204377,1.45444,-0.109757,LEFT
1757572961123,1.38192,1.61819,-0.118534,LEFT
1757572961123,2.55018,1.59805,-0.106233,LEFT
1757572961123,0.265318,-1.5168,-0.106847,RIGHT
1757572961123,0.63963,1.58975,-0.0720996,RIGHT
1757572961123,1.53581,-1.38058,-0.111261,RIGHT
1757572961223,0.552535,1.55964,-0.0810192,LEFT
1757572961223,1.29236,1.56593,-0.110715,LEFT
1757572961223,2.42799,1.56761,-0.0979995,LEFT
1757572961223,0.16025,-1.54837,-0.0974697,RIGHT
1757572961223,1.45377,-1.42875,-0.124945,RIGHT
1757572961223,2.45096,-1.13083,-0.0915441,RIGHT
1757572961326,-1.19066,-0.144743,0.116914,LEFT
1757572961326,1.22413,1.6038,-0.111877,LEFT
1757572961326,2.34118,1.58407,-0.0967295,LEFT
1757572961326,0.0542726,-1.5569,-0.0991143,RIGHT
1757572961326,0.456302,1.56014,-0.108679,RIGHT
1757572961326,1.33861,-1.42729,-0.101364,RIGHT
1757572961428,-0.514983,1.41431,-0.118652,LEFT
1757572961428,1.12143,1.55051,-0.0987609,LEFT
1757572961428,2.23913,1.54797,-0.0929729,LEFT
1757572961428,-0.0577523,-1.58404,-0.0918511,RIGHT
1757572961428,0.356847,1.50299,-0.107232,RIGHT
1757572961428,1.22033,-1.4319,-0.208785,RIGHT
1757572961525,-0.693056,1.40701,0.0115561,LEFT
1757572961525,1.02368,1.54651,-0.21473,LEFT
1757572961525,2.13879,1.53311,-0.118924,LEFT
1757572961525,3.18322,-0.883511,-0.169545,LEFT
1757572961525,-0.13749,-1.56247,-0.109794,RIGHT
1757572961525,0.231348,1.52115,-0.10845,RIGHT
1757572961525,1.12383,-1.44248,-0.211311,RIGHT
1757572961525,2.15615,-1.15651,-0.0762392,RIGHT
1757572961627,0.142158,1.47247,-0.0982323,LEFT
1757572961627,0.907864,1.58602,-0.0729653,LEFT
1757572961627,2.02603,1.53137,-0.0840848,LEFT
1757572961627,2.91438,1.85681,-0.121796,LEFT
1757572961627,-0.252505,-1.62288,-0.0793684,RIGHT
1757572961627,1.01404,-1.47123,-0.0849916,RIGHT
1757572961627,2.03258,-1.17285,-0.077653,RIGHT
1757572961627,3.10966,-0.898141,-0.108507,RIGHT
1757572961729,0.770265,1.5353,-0.0937871,LEFT
1757572961729,1.91591,1.54487,0.0440618,LEFT
1757572961729,2.75722,1.83149,-0.113277,LEFT
1757572961729,-0.357429,-1.61237,-0.0277298,RIGHT
1757572961729,0.920498,-1.48497,-0.0918067,RIGHT
1757572961729,1.93242,-1.19922,-0.0966828,RIGHT
1757572961829,0.683721,1.53465,-0.0784424,LEFT
1757572961829,1.81546,1.46841,-0.0774251,LEFT
1757572961829,2.6461,1.84104,-0.113039,LEFT
1757572961829,0.764111,-1.51369,-0.0754985,RIGHT
1757572961829,1.77857,-1.21064,-0.127133,RIGHT
1757572961829,2.866,-0.916842,-0.104232,RIGHT
1757572961929,0.550758,1.52234,-0.102337,LEFT
1757572961929,1.66757,1.50034,-0.0748685,LEFT
1757572961929,2.5084,1.81478,-0.107493,LEFT
1757572961929,-0.31769,1.44398,-0.116598,RIGHT
1757572961929,0.662555,-1.47894,-0.0706836,RIGHT
1757572961929,1.698,-1.21944,-0.118465,RIGHT
1757572962031,-0.4342,1.41148,-0.107538,LEFT
1757572962031,0.43824,1.5052,-0.0902947,LEFT
1757572962031,1.57271,1.4972,-0.0898612,LEFT
1757572962031,2.38781,1.80842,-0.10554,LEFT
1757572962031,-1.20638,-0.146578,0.124035,RIGHT
1757572962031,0.543579,-1.49412,-0.102217,RIGHT
1757572962031,1.59113,-1.22631,-0.113169,RIGHT
1757572962031,2.60644,-0.941691,-0.0949344,RIGHT
1757572962133,-0.543999,1.41462,-0.103564,LEFT
1757572962133,1.45812,1.4449,-0.0880294,LEFT
1757572962133,2.31401,1.79822,-0.0990572,LEFT
1757572962133,0.41875,-1.53589,-0.102903,RIGHT
1757572962133,1.44622,-1.23488,-0.0963075,RIGHT
1757572962133,2.49393,-0.94902,-0.128933,RIGHT
1757572962233,-0.660657,1.42165,-0.0513373,LEFT
1757572962233,1.32549,1.46358,-0.0929304,LEFT
1757572962233,2.15709,1.79795,-0.0964693,LEFT
1757572962233,0.293881,-1.55657,-0.1062,RIGHT
1757572962233,1.34338,-1.24378,-0.0715028,RIGHT
1757572962233,2.40175,-0.959811,-0.082421,RIGHT
1757572962334,-0.0439272,1.44005,-0.0978481,LEFT
1757572962334,1.18028,1.42964,-0.0982791,LEFT
1757572962334,2.04263,1.75278,-0.0924884,LEFT
1757572962334,2.68747,2.07814,-0.117711,LEFT
1757572962334,0.15922,-1.55325,-0.0963577,RIGHT
1757572962334,1.20355,-1.262,-0.0773023,RIGHT
1757572962334,2.28909,-0.9657,-0.0813941,RIGHT
1757572962334,3.24218,-0.627221,-0.169601,RIGHT
1757572962433,-0.173155,1.40279,-0.0968982,LEFT
1757572962433,1.05652,1.42725,-0.105695,LEFT
1757572962433,1.88901,1.75838,-0.112853,LEFT
1757572962433,2.55482,2.05632,-0.113009,LEFT
1757572962433,0.0351415,-1.55916,-0.0934059,RIGHT
1757572962433,1.0437,-1.26179,-0.0820618,RIGHT
1757572962433,2.10365,-1.00168,-0.0793939,RIGHT
1757572962433,3.09691,-0.631005,-0.109149,RIGHT
1757572962535,-0.317411,1.42372,-0.109469,LEFT
1757572962535,0.933967,1.41447,-0.0784708,LEFT
1757572962535,2.4052,2.05644,-0.107354,LEFT
1757572962535,-0.101876,-1.59959,-0.0986608,RIGHT
1757572962535,0.922198,-1.28124,-0.116164,RIGHT
1757572962535,2.00331,-1.02133,-0.0886537,RIGHT
1757572962637,-0.445427,1.36667,-0.104244,LEFT
